"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Expert Info","Info"
"2051","22.037871","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2052","22.038077","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2053","22.038172","172.217.1.206","192.168.1.151","UDP","565","443","55972","","443  >  55972 Len=523"
"2054","22.038231","192.168.1.151","172.217.1.206","UDP","75","55972","443","","55972  >  443 Len=33"
"2055","22.039368","192.168.1.151","172.217.1.206","UDP","75","55972","443","","55972  >  443 Len=33"
"2056","22.109505","192.168.1.151","172.217.1.196","UDP","950","59167","443","","59167  >  443 Len=908"
"2057","22.116436","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2058","22.152559","172.217.1.196","192.168.1.151","UDP","1179","443","59167","","443  >  59167 Len=1137"
"2059","22.154365","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2060","22.162984","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2061","22.162986","172.217.1.196","192.168.1.151","UDP","154","443","59167","","443  >  59167 Len=112"
"2062","22.164874","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2063","22.194666","192.168.1.151","172.217.1.196","UDP","360","59167","443","","59167  >  443 Len=318"
"2064","22.201775","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2065","22.211708","192.168.1.151","54.149.94.178","TLSv1.2","122","51219","443","","Application Data"
"2066","22.242303","172.217.1.196","192.168.1.151","UDP","1351","443","59167","","443  >  59167 Len=1309"
"2067","22.244127","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2068","22.246529","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2069","22.246530","172.217.1.196","192.168.1.151","UDP","292","443","59167","","443  >  59167 Len=250"
"2070","22.248463","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2071","22.257165","54.149.94.178","192.168.1.151","TCP","66","443","51219","","443  >  51219 [ACK] Seq=113 Ack=285 Win=10 Len=0 TSval=1316922409 TSecr=1226000359"
"2072","22.257168","54.149.94.178","192.168.1.151","TLSv1.2","122","443","51219","","Application Data"
"2073","22.257223","192.168.1.151","54.149.94.178","TCP","66","51219","443","","51219  >  443 [ACK] Seq=285 Ack=169 Win=2047 Len=0 TSval=1226000404 TSecr=1316922409"
"2074","22.264930","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2075","22.266849","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2076","22.340771","192.168.1.151","172.217.1.196","UDP","362","59167","443","","59167  >  443 Len=320"
"2077","22.349454","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2078","22.384756","172.217.1.196","192.168.1.151","UDP","1208","443","59167","","443  >  59167 Len=1166"
"2079","22.386577","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2080","22.386828","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2081","22.386830","172.217.1.196","192.168.1.151","UDP","202","443","59167","","443  >  59167 Len=160"
"2082","22.388638","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2083","22.393815","192.168.1.151","172.217.1.206","UDP","153","55972","443","","55972  >  443 Len=111"
"2084","22.399591","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2085","22.400316","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2086","22.400487","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2087","22.400673","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2088","22.400843","192.168.1.151","172.217.1.206","UDP","75","55972","443","","55972  >  443 Len=33"
"2089","22.400889","172.217.1.206","192.168.1.151","UDP","1244","443","55972","","443  >  55972 Len=1202"
"2090","22.402131","192.168.1.151","172.217.1.206","UDP","75","55972","443","","55972  >  443 Len=33"
"2091","22.540014","192.168.1.151","172.217.1.196","UDP","366","59167","443","","59167  >  443 Len=324"
"2092","22.547574","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2093","22.590072","172.217.1.196","192.168.1.151","UDP","751","443","59167","","443  >  59167 Len=709"
"2094","22.591896","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2095","22.593689","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2096","22.593691","172.217.1.196","192.168.1.151","UDP","141","443","59167","","443  >  59167 Len=99"
"2097","22.595493","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2098","22.598151","192.168.1.151","172.217.1.206","UDP","152","55972","443","","55972  >  443 Len=110"
"2099","22.603554","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2100","22.604313","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2101","22.604507","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2102","22.604700","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2103","22.604818","192.168.1.151","172.217.1.206","UDP","75","55972","443","","55972  >  443 Len=33"
"2104","22.604893","172.217.1.206","192.168.1.151","UDP","1392","443","55972","","443  >  55972 Len=1350"
"2105","22.605002","172.217.1.206","192.168.1.151","UDP","800","443","55972","","443  >  55972 Len=758"
"2106","22.606111","192.168.1.151","172.217.1.206","UDP","75","55972","443","","55972  >  443 Len=33"
"2107","22.636717","192.168.1.151","172.217.1.196","UDP","379","59167","443","","59167  >  443 Len=337"
"2108","22.644948","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2109","22.685657","172.217.1.196","192.168.1.151","UDP","749","443","59167","","443  >  59167 Len=707"
"2110","22.687438","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2111","22.688984","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2112","22.688986","172.217.1.196","192.168.1.151","UDP","102","443","59167","","443  >  59167 Len=60"
"2113","22.690757","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2114","22.849902","192.168.1.151","172.217.1.196","UDP","362","59167","443","","59167  >  443 Len=320"
"2115","22.857833","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2116","22.895891","172.217.1.196","192.168.1.151","UDP","648","443","59167","","443  >  59167 Len=606"
"2117","22.897680","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2118","22.899912","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2119","22.899913","172.217.1.196","192.168.1.151","UDP","308","443","59167","","443  >  59167 Len=266"
"2120","22.901785","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2121","23.155935","192.168.1.151","52.23.32.39","TLSv1.2","128","51284","443","","Application Data"
"2122","23.207233","52.23.32.39","192.168.1.151","TLSv1.2","125","443","51284","","Application Data"
"2123","23.207295","192.168.1.151","52.23.32.39","TCP","66","51284","443","","51284  >  443 [ACK] Seq=126 Ack=176 Win=2047 Len=0 TSval=1226001350 TSecr=2580761690"
"2124","23.294654","173.194.198.189","192.168.1.151","UDP","85","443","50172","","443  >  50172 Len=43"
"2125","23.298702","192.168.1.151","173.194.198.189","UDP","75","50172","443","","50172  >  443 Len=33"
"2126","23.549032","192.168.1.151","172.217.1.196","UDP","671","59167","443","","59167  >  443 Len=629"
"2127","23.560023","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2128","23.605943","172.217.1.196","192.168.1.151","UDP","519","443","59167","","443  >  59167 Len=477"
"2129","23.607775","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2130","23.607884","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2131","23.607886","172.217.1.196","192.168.1.151","UDP","157","443","59167","","443  >  59167 Len=115"
"2132","23.609768","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2133","23.693606","192.168.1.151","172.217.1.196","UDP","532","59167","443","","59167  >  443 Len=490"
"2134","23.708958","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2135","23.749858","172.217.1.196","192.168.1.151","UDP","518","443","59167","","443  >  59167 Len=476"
"2136","23.751646","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2137","23.753567","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2138","23.753580","172.217.1.196","192.168.1.151","UDP","206","443","59167","","443  >  59167 Len=164"
"2139","23.755909","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2140","23.800832","192.168.1.151","172.217.1.196","UDP","958","59167","443","","59167  >  443 Len=916"
"2141","23.807721","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2142","23.848959","172.217.1.196","192.168.1.151","UDP","796","443","59167","","443  >  59167 Len=754"
"2143","23.850862","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2144","23.850930","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2145","23.850932","172.217.1.196","192.168.1.151","UDP","274","443","59167","","443  >  59167 Len=232"
"2146","23.852804","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2147","23.894141","34.206.167.66","192.168.1.151","TLSv1.2","133","443","51229","","Application Data"
"2148","23.894197","192.168.1.151","34.206.167.66","TCP","66","51229","443","","51229  >  443 [ACK] Seq=1 Ack=537 Win=2046 Len=0 TSval=1226002034 TSecr=2310370487"
"2149","23.927012","192.168.1.151","172.217.1.196","UDP","366","59167","443","","59167  >  443 Len=324"
"2150","23.936548","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2151","23.982053","172.217.1.196","192.168.1.151","UDP","516","443","59167","","443  >  59167 Len=474"
"2152","23.983903","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2153","23.984096","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2154","23.984098","172.217.1.196","192.168.1.151","UDP","197","443","59167","","443  >  59167 Len=155"
"2155","23.985983","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2156","24.141565","192.168.1.151","172.217.1.196","UDP","369","59167","443","","59167  >  443 Len=327"
"2157","24.149091","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2158","24.198805","172.217.1.196","192.168.1.151","UDP","593","443","59167","","443  >  59167 Len=551"
"2159","24.200621","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2160","24.202433","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2161","24.202435","172.217.1.196","192.168.1.151","UDP","206","443","59167","","443  >  59167 Len=164"
"2162","24.204290","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2163","24.215039","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2164","24.217046","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2165","24.312482","192.168.1.151","172.217.1.196","UDP","394","59167","443","","59167  >  443 Len=352"
"2166","24.319905","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2167","24.378957","172.217.1.196","192.168.1.151","UDP","624","443","59167","","443  >  59167 Len=582"
"2168","24.380815","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2169","24.382255","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2170","24.382256","172.217.1.196","192.168.1.151","UDP","123","443","59167","","443  >  59167 Len=81"
"2171","24.384123","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2172","24.488748","192.168.1.151","172.217.1.196","UDP","410","59167","443","","59167  >  443 Len=368"
"2173","24.495929","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2174","24.554177","172.217.1.196","192.168.1.151","UDP","648","443","59167","","443  >  59167 Len=606"
"2175","24.555996","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2176","24.558695","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2177","24.558697","172.217.1.196","192.168.1.151","UDP","123","443","59167","","443  >  59167 Len=81"
"2178","24.560591","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2179","24.629574","192.168.1.151","172.217.1.196","UDP","395","59167","443","","59167  >  443 Len=353"
"2180","24.639441","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2181","24.699078","192.168.1.1","255.255.255.255","UDP","215","48952","7437","","48952  >  7437 Len=173"
"2182","24.705937","172.217.1.196","192.168.1.151","UDP","690","443","59167","","443  >  59167 Len=648"
"2183","24.707763","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2184","24.710865","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2185","24.710867","172.217.1.196","192.168.1.151","UDP","252","443","59167","","443  >  59167 Len=210"
"2186","24.712674","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2187","24.837026","192.168.1.151","172.217.1.196","UDP","703","59167","443","","59167  >  443 Len=661"
"2188","24.843420","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2189","24.907083","172.217.1.196","192.168.1.151","UDP","692","443","59167","","443  >  59167 Len=650"
"2190","24.908886","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2191","24.911371","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2192","24.911373","172.217.1.196","192.168.1.151","UDP","153","443","59167","","443  >  59167 Len=111"
"2193","24.913229","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2194","24.999983","192.168.1.151","172.217.1.196","UDP","565","59167","443","","59167  >  443 Len=523"
"2195","25.010919","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2196","25.077164","172.217.1.196","192.168.1.151","UDP","646","443","59167","","443  >  59167 Len=604"
"2197","25.077167","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2198","25.077167","172.217.1.196","192.168.1.151","UDP","242","443","59167","","443  >  59167 Len=200"
"2199","25.079006","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2200","25.124444","192.168.1.151","172.217.1.196","UDP","989","59167","443","","59167  >  443 Len=947"
"2201","25.132251","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2202","25.188974","172.217.1.196","192.168.1.151","UDP","880","443","59167","","443  >  59167 Len=838"
"2203","25.190588","172.217.1.196","192.168.1.151","UDP","69","443","59167","","443  >  59167 Len=27"
"2204","25.190590","172.217.1.196","192.168.1.151","UDP","255","443","59167","","443  >  59167 Len=213"
"2205","25.191046","192.168.1.151","172.217.1.196","UDP","75","59167","443","","59167  >  443 Len=33"
"2206","25.226346","192.168.1.151","172.217.1.196","UDP","398","59167","443","","59167  >  443 Len=356"
"2207","25.234439","172.217.1.196","192.168.1.151","UDP","68","443","59167","","443  >  59167 Len=26"
"2208","25.262305","192.168.1.151","66.220.12.139","TCP","78","52830","443","Chat","52830  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1226003396 TSecr=0 SACK_PERM=1"
"2209","25.291961","172.217.1.196","192.168.1.151","UDP","654","443","59167","","443  >  59167 Len=612"
